word,meanAnger
chudnąć,2.0370371
kulmin,1.7407408
list,2.1111112
instytuc,2.3333333
wznies,1.4814814
promil,2.5925925
wiosłow,1.8148148
świec,1.3703704
rześk,1.3333334
nieśmiał,1.962963
wybryk,2.7407408
bażant,1.2962962
aspoł,2.4074075
pers,1.6296296
obsługiw,2.3333333
tabletk,2.1851852
cytryn,1.4074074
donos,4.740741
obradow,2.3333333
krzywoprzysięstwo,3.8148148
praktykant,2.148148
narkotyk,3.4444444
perspektyw,1.4074074
kołysk,1.6666666
dostaw,1.4814814
oszczędnoś,1.5925926
pęp,1.7777778
wódk,2.2962964
napastow,4.2222223
następc,1.8888888
adriatyk,1.2592592
kandydatur,1.962963
terroryst,4.259259
karc,3.4814816
wykład,1.962963
spowiedź,2.4814816
tworz,1.7407408
ratow,1.5185186
ewoluow,1.5925926
czynsz,2.851852
rządz,2.074074
wyjaśn,1.8518518
dąb,1.3703704
naciąg,3.9629629
plemi,1.5185186
manager,2.148148
dzwon,2.2592592
wulkan,2.074074
kanapk,1.4074074
wybuch,3.148148
oskarżon,3.5185184
potrzebn,1.7037038
przytakiw,2.5185184
wiz,2.074074
dyktatur,3.925926
pachnidło,1.4814814
pilot,1.7037038
doświadcz,2.074074
napełn,1.3333334
fryzur,1.8888888
gospos,1.925926
koncentracyjn,3.6296296
dal,1.7037038
szpiegow,3.0370371
miniówk,1.5185186
gruz,2.074074
zdrow,1.4444444
zwaln,3.2222223
wymag,2.6296296
drożdż,1.2962962
senat,2.7777777
upomn,3.6296296
czar,1.3703704
szelm,2.5925925
podminowan,3.2962964
sidł,2.7037036
perwersyjn,1.8148148
sum,2.3333333
gotówk,1.4814814
słon,1.925926
maksimum,1.8148148
faz,1.5555556
spontan,1.8518518
odwyk,2.6666667
urzędnik,3.4074075
nauczycielk,2.4444444
profesjonaln,1.4444444
śrub,1.925926
matur,2.8148148
złodz,4.9259257
zuchwał,3.0370371
przywództwo,2.3703704
sen,1.4444444
solis,1.4444444
mow,2.2592592
nieodzown,1.7037038
zaraz,2.7037036
dat,2.1851852
urwis,3.1111112
gwałtown,3.1111112
nagr,1.6296296
pomocnik,1.8518518
minus,2.3333333
ślisk,2.1851852
teatr,1.7037038
balkon,1.5925926
krawat,1.4444444
pustk,2.4814816
znaczyć,1.7777778
używ,1.6296296
takt,1.6666666
gener,1.8518518
zamyk,2.2222223
zap,1.5555556
zlec,1.925926
ściemn,3.6666667
optymaln,1.4074074
nauczyciel,2.2592592
rower,1.5555556
lekc,1.8148148
ruin,2.4074075
przebąkiw,2.2222223
lalk,1.2222222
platyn,1.4444444
stok,1.2592592
widz,1.4074074
grad,2.1111112
głuch,2.6296296
intensywn,1.7777778
zainteresowan,1.5555556
kangur,1.2962962
plag,2.5185184
oszczędz,2
wróg,4.5555553
warzywo,1.3703704
bezksiężyc,1.3703704
logik,1.5555556
cudzołóstwo,4.0740743
sztuk,1.5185186
grup,1.8518518
czytel,1.7407408
szpiegostwo,3.3703704
dźg,4
fortepian,1.2962962
bolesn,3.4074075
przezwycięż,1.7037038
adoptow,1.925926
przegryw,4.703704
łabędz,1.2222222
budz,2.6296296
inicjatyw,1.8518518
poszukiw,1.7777778
koszul,1.3333334
naturaln,1.3333334
popió,1.8148148
przeszkod,3.4814816
zaistn,1.7777778
rabow,4.111111
przemys,1.925926
wież,1.4444444
serc,1.4074074
mechan,1.6296296
wielkanocn,1.5555556
poin,1.5555556
męczyć,3.5185184
zabiegan,2.148148
pąk,1.2592592
hańb,4.3333335
nietrzeźw,3.4814816
wysp,1.3703704
węgiel,1.7777778
ognist,2.148148
dziecko,2.1851852
okno,1.3333334
osob,1.7777778
wys,1.925926
guz,3.6666667
dostarcz,1.6666666
uf,1.8148148
drużyn,2
durnowat,3.4444444
asekuracyjn,1.5925926
ambon,2.4444444
bezsensown,3.4444444
zawód,2.3703704
figur,1.8888888
nędzn,2.7777777
wybier,1.925926
kobiec,1.6666666
strumień,1.3333334
